Temps,MouvementX1,Temps,MouvementY1,Temps,ModeleDeMouvementX1,Temps,MouvementX2,Temps,MouvementY2,Temps,ModeleDeMouvementX2
1.999998,-0.069998434497972,0.203389627118644,0.0211202080578113,0.203389627118644,0.0383232271954328,1.999998,-0.0322527280075441,1.999998,-0.0646695712207318,1.999998,-0.0341576876397902
2.0666646,-0.0723210702341137,0.210169281355932,0.022785220665791,0.210169281355932,0.0426918579404905,2.0666646,-0.0274619777542186,2.0666646,-0.0662647096681085,2.0666646,-0.0295654122417183
2.1333312,-0.0490947128726962,0.21694893559322,0.0243703310231301,0.21694893559322,0.0468997617558438,2.1333312,-0.0189450884149734,2.1333312,-0.0657329968523163,2.1333312,-0.0196181068829591
2.1999978,0.000454849498327738,0.223728589830509,0.0258773367534026,0.223728589830509,0.0509306230477241,2.1999978,-0.00404053207129423,2.1999978,-0.0689232737470698,2.1999978,-0.00625230911589792
2.2666644,0.04768177613321,0.230508244067797,0.0273080155726551,0.230508244067797,0.0547688126814695,2.2666644,0.00873480193757361,2.2666644,-0.067328135299693,2.2666644,0.00801227199302039
2.333331,0.0747791930548637,0.237287898305085,0.0286641252700717,0.237287898305085,0.0583994485814389,2.333331,0.019913219195333,2.333331,-0.0678598481154853,2.333331,0.0205464333537322
2.3999976,0.0786502526151,0.244067552542373,0.0299474036924631,0.244067552542373,0.0618084534343039,2.3999976,0.028962414118281,2.3999976,-0.067328135299693,2.3999976,0.0290948598660488
2.4666642,0.0554238952536825,0.250847206779661,0.03115956873253,0.250847206779661,0.06498260927198,2.4666642,0.0305593308693895,2.4666642,-0.0662647096681085,2.4666642,0.032180567916309
2.5333308,0.00974539244289477,0.257626861016949,0.0323023183208533,0.257626861016949,0.0679096087225601,2.5333308,0.0284301085345782,2.5333308,-0.067328135299693,2.5333308,0.0293581410968673
2.5999974,-0.0367073222799402,0.264406515254237,0.0333773304215591,0.264406515254237,0.0705781027305306,2.5999974,0.0188486080279273,2.5999974,-0.0678598481154853,2.5999974,0.021272726874566
2.666664,-0.0723210702341137,0.271186169491525,0.0343862630316134,0.271186169491525,0.0729777445612422,2.666664,0.00820249635387077,2.666664,-0.0678598481154853,2.666664,0.00951823578250421
2.7333306,-0.07619212979435,0.277965823728814,0.0353307541836946,0.277965823728814,0.075099229919013,2.7333306,-0.00457283765499707,2.7333306,-0.0683915609312775,2.7333306,-0.00367493776928735
2.7999972,-0.0622563153774995,0.284745477966102,0.0362124219525983,0.284745477966102,0.0769343330233113,2.7999972,-0.0157512549127564,2.7999972,-0.067328135299693,2.7999972,-0.0158618270897129
2.8666638,-0.0134809649185227,0.29152513220339,0.037032864465124,0.29152513220339,0.0784759385031385,2.8666638,-0.0242681442520017,2.8666638,-0.0657329968523163,2.8666638,-0.0248348612332931
2.9333304,0.038391233188643,0.298304786440678,0.037793659913398,0.298304786440678,0.0797180689859444,2.9333304,-0.0269296721705158,2.9333304,-0.0657329968523163,2.9333304,-0.0290225497012277
2.999997,0.0716823454066747,0.305084440677966,0.0384963665715826,0.305084440677966,0.0806559082741032,2.999997,-0.0258650610031101,2.999997,-0.0657329968523163,2.999997,-0.027763108779039
3.0666636,0.0771018287910055,0.311864094915254,0.0391425228159269,0.311864094915254,0.0812858200190868,3.0666636,-0.0184127828312706,3.0666636,-0.0678598481154853,3.0666636,-0.0214056978264558
3.1333302,0.0647144381982495,0.318643749152542,0.0397336471481092,0.318643749152542,0.0816053618209279,3.1333302,-0.00883128232461968,3.1333302,-0.067328135299693,3.1333302,-0.0112245033094242
3.1999968,0.0213585711236035,0.325423403389831,0.0402712382218269,0.325423403389831,0.0816132946983047,3.1999968,0.00234713493313969,3.1999968,-0.067328135299693,3.1999968,0.000834531563957671
3.2666634,-0.0281909912474205,0.332203057627119,0.0407567748725845,0.332203057627119,0.0813095878925282,3.2666634,0.0129932466071962,3.2666634,-0.0678598481154853,3.2666634,0.0125243490007956
3.33333,-0.063804739201594,0.338982711864407,0.0411917161506355,0.338982711864407,0.0806954189868051,3.33333,0.0220424415301443,3.33333,-0.067328135299693,3.33333,0.0217144252686619
3.3999966,-0.07619212979435,0.345762366101695,0.0415775013570307,0.345762366101695,0.0797731693403133,3.3999966,0.0273654973671726,3.3999966,-0.0678598481154853,3.3999966,0.0267779950420178
3.4666632,-0.0661273749377357,0.352542020338983,0.0419155500827273,0.352542020338983,0.0785464148547952,3.4666632,0.0263008861997669,3.4666632,-0.067328135299693,3.4666632,0.026878674655529
3.5333298,-0.029739415071515,0.359321674576271,0.0422072622507127,0.359321674576271,0.0770199121094688,3.5333298,0.0204455247790358,3.5333298,-0.0689232737470698,3.5333298,0.0221062416878306
3.5999964,0.0221327830356508,0.366101328813559,0.0424540181610984,0.366101328813559,0.0751995799180171,3.5999964,0.0113963298560877,3.5999964,-0.0678598481154853,3.5999964,0.0134400194698302
3.666663,0.0639402262862022,0.372880983050847,0.042657178539137,0.372880983050847,0.0730924763791663,3.666663,0.00128252376573402,3.666663,-0.067328135299693,3.666663,0.00255032346842472
3.7333296,0.075553404966911,0.379660637288136,0.0428180845861196,0.379660637288136,0.0707067715098361,3.7333296,-0.00883128232461968,3.7333296,-0.067328135299693,3.7333296,-0.00852217599105778
3.7999962,0.0701339215825802,0.386440291525424,0.0429380580331057,0.386440291525424,0.0680517155669733,3.7999962,-0.0200096995823791,3.7999962,-0.0657329968523163,3.7999962,-0.0177478546892817
3.8666628,0.0329717498043122,0.393219945762712,0.0430184011974441,0.393219945762712,0.0651376031808966,3.8666628,-0.023203533084596,3.8666628,-0.065201284036524,3.8666628,-0.023479199724145
3.9333294,-0.0150293887426172,0.3999996,0.0430603970420387,0.3999996,0.0619757334392215,3.9333294,-0.0242681442520017,3.9333294,-0.0662647096681085,3.9333294,-0.0247438804276379
3.999996,-0.0560626200811215,0.406779254237288,0.0430653092373143,0.406779254237288,0.0585783660761331,3.999996,-0.0194773939986762,3.999996,-0.067328135299693,3.999996,-0.0214079100034026
4.0666626,-0.0754179178823027,0.413558908474576,0.043034382225841,0.413558908474576,0.0549586739368796,4.0666626,-0.0114928102431338,4.0666626,-0.067328135299693,4.0666626,-0.0141818807257177
4.1333292,-0.0715468583220665,0.420338562711864,0.0429688412895703,0.420338562711864,0.0511306919017962,4.1333292,-0.00244361532018576,4.1333292,-0.0689232737470698,4.1333292,-0.00447255317407551
4.1999958,-0.0374815341919875,0.427118216949153,0.0428698926196429,0.427118216949153,0.0471092624679022,4.1999958,0.00713788518646514,4.1999958,-0.067328135299693,4.1999958,0.00588967830564774
4.2666624,0.010519604354942,0.433897871186441,0.0427387233887215,0.433897871186441,0.0429099781990704,4.2666624,0.0177839968605217,4.2666624,-0.0689232737470698,4.2666624,0.0149948795332319
4.333329,0.0561981071657297,0.440677525423729,0.0425765018258082,0.440677525423729,0.038549121267911,4.333329,0.0236393582812528,4.333329,-0.0678598481154853,4.333329,0.0212047200908803
4.3999956,0.0716823454066747,0.447457179661017,0.0423843772935023,0.447457179661017,0.0340436003237878,4.3999956,0.0236393582812528,4.3999956,-0.0678598481154853,4.3999956,0.0234462735477604
0,,0.454236833898305,0.0421634803676568,0.454236833898305,0.0294108849317539,4.4666622,0.0204455247790358,4.4666622,-0.0678598481154853,4.4666622,0.0213959756936336
1,,0.461016488135593,0.0419149229193905,0.461016488135593,0.02466893783661,4.5333288,0.0156547745257104,4.5333288,-0.0678598481154853,4.5333288,0.0155224815376397
,,0.467796142372881,0.0416397981994134,0.467796142372881,0.0198361453147231,4.5999954,0.00500866285165383,4.5999954,-0.0683915609312775,4.5999954,0.00698365682962663
,,0.47457579661017,0.0413391809246257,0.47457579661017,0.0149312458836581,4.666662,-0.0035082264875914,4.666662,-0.0689232737470698,4.666662,-0.00260027117021861
,,0.481355450847458,0.0410141273669452,0.481355450847458,0.00997325764603854,4.7333286,-0.0120251158268367,4.7333286,-0.067328135299693,4.7333286,-0.0114532032817029
,,0.488135105084746,0.0406656754443249,0.488135105084746,0.00498140454935561,4.7999952,-0.0194773939986762,4.7999952,-0.0662647096681085,4.7999952,-0.0179714919129131
,,0.494914759322034,0.0402948448139182,0.494914759322034,-2.49581523614488E-5,4.8666618,-0.0210743107497847,4.8666618,-0.0657329968523163,4.8666618,-0.0210135579181024
,,0.501694413559322,0.03990263696735,0.501694413559322,-0.00502641894599756,4.9333284,-0.0194773939986762,4.9333284,-0.0662647096681085,4.9333284,-0.0200986612049704
,,0.50847406779661,0.0394900353280548,0.50847406779661,-0.0100035853249419,4.999995,-0.0146866437453508,4.999995,-0.0657329968523163,4.999995,-0.015480441896644
,,0.515253722033898,0.0390580053506401,0.515253722033898,-0.0149371589809821,5.0666616,-0.00616975440610554,5.0666616,-0.0689232737470698,5.0666616,-0.00808450832383046
,,0.522033376271187,0.0386074946222348,0.522033376271187,-0.0198080106309571,5.1333282,0.00500866285165383,5.1333282,-0.067328135299693,5.1333282,0.000675546375701594
,,0.528813030508475,0.0381394329657831,0.528813030508475,-0.0245972541880374,5.1999948,0.0124609410234934,5.1999948,-0.0678598481154853,5.1999948,0.00916739014673872
,,0.535592684745763,0.037654732545244,0.535592684745763,-0.0292863199900434,5.2666614,0.0183163024442245,5.2666614,-0.067328135299693,5.2666614,0.0158433448682131
,,0.542372338983051,0.037154287972656,0.542372338983051,-0.033857026800869,5.333328,0.0215101359464415,5.333328,-0.067328135299693,5.333328,0.0195216780561705
,,0.549151993220339,0.0366389764170292,0.549151993220339,-0.0382916523058339,5.3999946,0.0209778303627386,5.3999946,-0.0678598481154853,5.3999946,0.0195948148312729
,,0.555931647457627,0.0361096577150239,0.555931647457627,-0.0425730018276289,5.4666612,0.0156547745257104,5.4666612,-0.067328135299693,5.4666612,0.0161279723943902
,,0.562711301694915,0.0355671744833787,0.562711301694915,-0.0466844749964158,5.5333278,0.0103317186886821,5.5333278,-0.0678598481154853,5.5333278,0.00983256140461381
,,0.569490955932203,0.0350123522330474,0.569490955932203,-0.050610130115579,5.5999944,0.000750218182031215,5.5999944,-0.0683915609312775,5.5999944,0.00192195051118701
,,0.576270610169492,0.0344459994850079,0.576270610169492,-0.0543347459735584,5.666661,-0.00776667115721404,5.666661,-0.067328135299693,5.666661,-0.00612145444982736
,,0.58305026440678,0.0338689078877042,0.58305026440678,-0.0578438808620951,5.7333276,-0.0157512549127564,5.7333276,-0.0678598481154853,5.7333276,-0.0128232718742998
,,0.589829918644068,0.0332818523360838,0.589829918644068,-0.0611239285720569,5.7999942,-0.0194773939986762,5.7999942,-0.067328135299693,5.7999942,-0.016986697599033
,,0.596609572881356,0.0326855910921921,0.596609572881356,-0.0641621711497251,5.8666608,-0.0200096995823791,5.8666608,-0.0667964224839008,5.8666608,-0.0179054006508416
,,0.603389227118644,0.032080865907287,0.603389227118644,-0.0669468282089877,5.9333274,-0.0146866437453508,5.9333274,-0.0678598481154853,5.9333274,-0.0154820488901772
,,0.610168881355932,0.0314684021454369,0.610168881355932,-0.0694671026082376,5.999994,-0.010960504659431,5.999994,-0.0683915609312775,5.999994,-0.0102328384518971
,,0.61694853559322,0.0308489089085624,0.61694853559322,-0.0717132223148697,6.0666606,-0.00137900415278009,6.0666606,-0.0678598481154853,6.0666606,-0.00317968358991035
,,0.623728189830509,0.0302230791628893,0.623728189830509,-0.0736764782950523,6.1333272,0.0066055796027623,6.1333272,-0.0678598481154853,6.1333272,0.00434776081378362
,,0.630507844067797,0.029591589866772,0.630507844067797,-0.0753492582818606,6.1999938,0.0135255521908991,6.1999938,-0.0667964224839008,6.1999938,0.010962059689388
,,0.637287498305085,0.0289551020998527,0.637287498305085,-0.0767250762908411,6.2666604,0.0172516912768188,6.2666604,-0.067328135299693,6.2666604,0.0154730793133921
,,0.644067152542373,0.0283142611935222,0.644067152542373,-0.0777985977685631,6.333327,0.0193809136116301,6.333327,-0.0678598481154853,6.333327,0.0171014128492323
,,0.650846806779661,0.0276696968626417,0.650846806779661,-0.0785656602766486,6.3999936,0.016719385693116,6.3999936,-0.0678598481154853,6.3999936,0.0156120132794434
,,0.657626461016949,0.0270220233384953,0.657626461016949,-0.0790232896310796,6.4666602,0.0113963298560877,6.4666602,-0.067328135299693,6.4666602,0.0113453260508112
,,0.664406115254237,0.0263718395029325,0.664406115254237,-0.0791697114342056,6.5333268,0.00394405168424816,6.5333268,-0.0683915609312775,6.5333268,0.00514246053982246
,,0.671185769491526,0.0257197290236715,0.671185769491526,-0.0790043579547374,6.5999934,-0.00457283765499707,6.5999934,-0.0683915609312775,6.5999934,-0.0018196002218012
,,0.677965423728814,0.025066260490721,0.677965423728814,-0.0785278703290499,,,,,,
,,0.684745077966102,0.0244119875538934,0.684745077966102,-0.0777420960752609,,,,,,
,,0.69152473220339,0.0237574490613676,0.69152473220339,-0.0766500819297221,,,,,,
,,0.698304386440678,0.0231031691992743,0.698304386440678,-0.0752560620336996,,,,,,
,,0.705084040677966,0.0224496576322624,0.705084040677966,-0.0735654415160474,,,,,,
,,0.711863694915254,0.0217974096450191,0.711863694915254,-0.0715847755355319,,,,,,
,,0.718643349152542,0.021146906284706,0.718643349152542,-0.069321743864065,,,,,,
,,0.725423003389831,0.0204986145042789,0.725423003389831,-0.0667851211093983,,,,,,
,,0.732202657627119,0.0198529873066588,0.732202657627119,-0.0639847426927355,,,,,,
,,0.738982311864407,0.0192104638897212,0.738982311864407,-0.06093146671318,,,,,,
,,0.745761966101695,0.0185714697920686,0.745761966101695,-0.0576371318468829,,,,,,
,,0.752541620338983,0.017936417039559,0.752541620338983,-0.0541145114441329,,,,,,
,,0.759321274576271,0.0173057042925503,0.759321274576271,-0.0503772640023708,,,,,,
,,0.766100928813559,0.016679716993837,0.766100928813559,-0.0464398802071602,,,,,,
,,0.772880583050848,0.0160588275172415,0.772880583050848,-0.0423176267464609,,,,,,
,,0.779660237288136,0.015443395316831,0.779660237288136,-0.0380264871160527,,,,,,
,,0.786439891525424,0.0148337670767278,0.786439891525424,-0.0335830996456327,,,,,,
,,0.793219545762712,0.0142302768614826,0.793219545762712,-0.0290046929858792,,,,,,
,,0.7999992,0.0136332462669789,0.7999992,-0.0243090193066245,,,,,,
,,0.806778854237288,0.013042984571839,0.806778854237288,-0.0195142854651494,,,,,,
,,0.813558508474576,0.0124597888893012,0.813558508474576,-0.0146390824114896,,,,,,
,,0.820338162711865,0.0118839443195368,0.820338162711865,-0.0097023131044703,,,,,,
,,0.827117816949153,0.0113157241023767,0.827117816949153,-0.00472311921796906,,,,,,
,,0.833897471186441,0.0107553897704208,0.833897471186441,0.000279193078407961,,,,,,
,,0.840677125423729,0.0102031913024985,0.840677125423729,0.00528522797645983,,,,,,
,,0.847456779661017,0.00965936727744941,0.847456779661017,0.010275575234087,,,,,,
,,0.854236433898305,0.0091241450281989,0.854236433898305,0.0152308854359535,,,,,,
,,0.861016088135593,0.00859774079609764,0.861016088135593,0.0201319450182997,,,,,,
,,0.867795742372881,0.00808035988549592,0.867795742372881,0.02495975076701,,,,,,
,,0.87457539661017,0.00757219681852637,0.87457539661017,0.0296955835000773,,,,,,
,,0.881355050847458,0.00707343549006643,0.881355050847458,0.0343210806487695,,,,,,
,,0.888134705084746,0.00658424932284828,0.888134705084746,0.0388183074560753,,,,,,
,,0.894914359322034,0.00610480142269886,0.894914359322034,0.0431698265163666,,,,,,
,,0.901694013559322,0.0056352447338701,0.901694013559322,0.0473587653866462,,,,,,
,,0.90847366779661,0.00517572219444183,0.90847366779661,0.0513688820072263,,,,,,
,,0.915253322033898,0.00472636689176552,0.915253322033898,0.0551846276781805,,,,,,
,,0.922032976271187,0.0042873022179236,0.922032976271187,0.0587912073473823,,,,,,
,,0.928812630508475,0.00385864202517637,0.928812630508475,0.0621746369763752,,,,,,
,,0.935592284745763,0.00344049078137441,0.935592284745763,0.0653217977616423,,,,,,
,,0.942371938983051,0.00303294372530437,0.942371938983051,0.0682204870010429,,,,,,
,,0.949151593220339,0.00263608702194738,0.949151593220339,0.0708594654081849,,,,,,
,,0.955931247457627,0.00224999791762058,0.955931247457627,0.0732285006912804,,,,,,
,,0.962710901694915,0.00187474489498184,0.962710901694915,0.0753184072275114,,,,,,
,,0.969490555932204,0.00151038782786482,0.969490555932204,0.0771210816790748,,,,,,
,,0.976270210169492,0.00115697813592729,0.976270210169492,0.0786295344128089,,,,,,
,,0.98304986440678,0.00081455893908132,0.98304986440678,0.0798379166015775,,,,,,
,,0.989829518644068,0.000483165211686773,0.989829518644068,0.0807415429023276,,,,,,
,,0.996609172881356,0.000162823936479803,0.996609172881356,0.0813369096228912,,,,,,
,,1.00338882711864,-0.000146445741786586,1.00338882711864,0.081621708307091,,,,,,
,,1.01016848135593,-0.000444632363013522,1.01016848135593,0.0815948346854757,,,,,,
,,1.01694813559322,-0.000731731998759214,1.01694813559322,0.0812563929569797,,,,,,
,,1.02372778983051,-0.00100774809960637,1.02372778983051,0.0806076953849053,,,,,,
,,1.0305074440678,-0.00127269134290399,1.0305074440678,0.0796512572087943,,,,,,
,,1.03728709830508,-0.00152657948091774,1.03728709830508,0.0783907868919174,,,,,,
,,1.04406675254237,-0.00176943718940671,1.04406675254237,0.0768311717421955,,,,,,
,,1.05084640677966,-0.0020012959166469,1.05084640677966,0.0749784589623058,,,,,,
,,1.05762606101695,-0.00222219373292899,1.05762606101695,0.0728398322024489,,,,,,
,,1.06440571525424,-0.00243217518054663,1.06440571525424,0.0704235837066888,,,,,,
,,1.07118536949153,-0.00263129112430339,1.07118536949153,0.0677390821608679,,,,,,
,,1.07796502372881,-0.00281959860255056,1.07796502372881,0.0647967363667588,,,,,,
,,1.0847446779661,-0.00299716067878943,1.0847446779661,0.0616079548833041,,,,,,
,,1.09152433220339,-0.00316404629384516,1.09152433220339,0.0581851017914296,,,,,,
,,1.09830398644068,-0.0033203301186462,1.09830398644068,0.0545414487539456,,,,,,
,,1.10508364067797,-0.00346609240761965,1.10508364067797,0.0506911235564196,,,,,,
,,1.11186329491525,-0.00360141885272848,1.11186329491525,0.0466490553285456,,,,,,
,,1.11864294915254,-0.00372640043817031,1.11864294915254,0.0424309166584065,,,,,,
,,1.12542260338983,-0.00384113329575188,1.12542260338983,0.0380530628240743,,,,,,
,,1.13220225762712,-0.0039457185609716,1.13220225762712,0.0335324683781702,,,,,,
,,1.13898191186441,-0.00404026222981237,1.13898191186441,0.0288866613312685,,,,,,
,,1.1457615661017,-0.00412487501627724,1.1457615661017,0.02413365518934,,,,,,
,,1.15254122033898,-0.00419967221068508,1.15254122033898,0.0192918791087517,,,,,,
,,1.15932087457627,-0.00426477353873768,1.15932087457627,0.0143801064396363,,,,,,
,,1.16610052881356,-0.00432030302138166,1.16610052881356,0.00941738193469408,,,,,,
,,1.17288018305085,-0.00436638883548825,1.17288018305085,0.00442294790566994,,,,,,
,,1.17965983728814,-0.0044031631753584,1.17965983728814,-0.000583830386181028,,,,,,
,,1.18643949152542,-0.00443076211507899,1.18643949152542,-0.00558353981634772,,,,,,
,,1.19321914576271,-0.0044493254717476,1.19321914576271,-0.0105567946689008,,,,,,
,,1.1999988,-0.00445899666957329,1.1999988,-0.0154843118020569,,,,,,
,,1.20677845423729,-0.00445992260488871,1.20677845423729,-0.0203469854160267,,,,,,
,,1.21355810847458,-0.00445225351207081,1.21355810847458,-0.0251259611332396,,,,,,
,,1.22033776271186,-0.00443614283040196,1.22033776271186,-0.0298027091037152,,,,,,
,,1.22711741694915,-0.00441174707187665,1.22711741694915,-0.0343590958521195,,,,,,
,,1.23389707118644,-0.0043792256899793,1.23389707118644,-0.0387774545879315,,,,,,
,,1.24067672542373,-0.00433874094944132,1.24067672542373,-0.0430406537061002,,,,,,
,,1.24745637966102,-0.00429045779700211,1.24745637966102,-0.0471321632125912,,,,,,
,,1.25423603389831,-0.00423454373317546,1.25423603389831,-0.0510361188172644,,,,,,
,,1.26101568813559,-0.00417116868505697,1.26101568813559,-0.0547373834455744,,,,,,
,,1.26779534237288,-0.00410050488016335,1.26779534237288,-0.0582216059305844,,,,,,
,,1.27457499661017,-0.00402272672133965,1.27457499661017,-0.0614752766577315,,,,,,
,,1.28135465084746,-0.00393801066273737,1.28135465084746,-0.0644857799465801,,,,,,
,,1.28813430508475,-0.00384653508688383,1.28813430508475,-0.0672414429664628,,,,,,
,,1.29491395932203,-0.00374848018284436,1.29491395932203,-0.0697315809963479,,,,,,
,,1.30169361355932,-0.00364402782551455,1.30169361355932,-0.0719465388534404,,,,,,
,,1.30847326779661,-0.00353336145602924,1.30847326779661,-0.0738777283298826,,,,,,
,,1.3152529220339,-0.0034166659633247,1.3152529220339,-0.0755176614924018,,,,,,
,,1.32203257627119,-0.00329412756685478,1.32203257627119,-0.0768599797157868,,,,,,
,,1.32881223050847,-0.00316593370046749,1.32881223050847,-0.0778994783376208,,,,,,
,,1.33559188474576,-0.00303227289748111,1.33559188474576,-0.0786321268386761,,,,,,
,,1.34237153898305,-0.00289333467693854,1.34237153898305,-0.0790550844707219,,,,,,
,,1.34915119322034,-0.00274930943108255,1.34915119322034,-0.0791667112711527,,,,,,
,,1.35593084745763,-0.00260038831403277,1.35593084745763,-0.0789665744217268,,,,,,
,,1.36271050169492,-0.00244676313171656,1.36271050169492,-0.0784554499267631,,,,,,
,,1.3694901559322,-0.00228862623302296,1.3694901559322,-0.0776353196042855,,,,,,
,,1.37626981016949,-0.00212617040221875,1.37626981016949,-0.0765093634017849,,,,,,
,,1.38304946440678,-0.00195958875263104,1.38304946440678,-0.0750819470663901,,,,,,
,,1.38982911864407,-0.00178907462160106,1.38982911864407,-0.0733586052172581,,,,,,
,,1.39660877288136,-0.00161482146672921,1.39660877288136,-0.0713460198858155,,,,,,
,,1.40338842711864,-0.00143702276341541,1.40338842711864,-0.0690519946070603,,,,,,
,,1.41016808135593,-0.00125587190370426,1.41016808135593,-0.0664854241623817,,,,,,
,,1.41694773559322,-0.00107156209645555,1.41694773559322,-0.0636562600912133,,,,,,
,,1.42372738983051,-0.000884286268832427,1.42372738983051,-0.0605754721052491,,,,,,
,,1.4305070440678,-0.00069423696912975,1.4305070440678,-0.0572550055548277,,,,,,
,,1.43728669830508,-0.000501606270956315,1.43728669830508,-0.0537077351124069,,,,,,
,,1.44406635254237,-0.000306585678756868,1.44406635254237,-0.0499474148527153,,,,,,
