Temps,EA04_D,Temps,EA15_D,Temps,EA26_D
0.000322,-0.165268586017191,0.000322,-4.66158416122198,0.000322,-4.82494377298281
0.000323,-0.160290600731969,0.000323,-4.66158416122198,0.000323,-4.82494377298281
0.000324,-0.160290600731969,0.000324,-4.66158416122198,0.000324,-4.82991384249181
0.000325,-0.160290600731969,0.000325,-4.67155546322465,0.000325,-4.82991384249181
0.000326,-0.165268586017191,0.000326,-4.67155546322465,0.000326,-4.83488391200081
0.000327,-0.165268586017191,0.000327,-4.67155546322465,0.000327,-4.83488391200081
0.000328,-0.160290600731969,0.000328,-4.67654111422598,0.000328,-4.83488391200081
0.000329,-0.155312615446746,0.000329,-4.68152676522732,0.000329,-4.83488391200081
0.00033,-0.160290600731969,0.00033,-4.67654111422598,0.00033,-4.83488391200081
0.000331,-0.150334630161524,0.000331,-4.68152676522732,0.000331,-4.82991384249181
0.000332,-0.155312615446746,0.000332,-4.68152676522732,0.000332,-4.82991384249181
0.000333,-0.150334630161524,0.000333,-4.67654111422598,0.000333,-4.82991384249181
0.000334,-0.145356644876301,0.000334,-4.67654111422598,0.000334,-4.82991384249181
0.000335,-0.0856208214536309,0.000335,-4.75631153024733,0.000335,-4.8497941205278
0.000336,-0.135400674305856,0.000336,-4.69648371823132,0.000336,-4.83488391200081
0.000337,-0.135400674305856,0.000337,-4.70146936923265,0.000337,-4.8398539815098
0.000338,-0.160290600731969,0.000338,-4.68152676522732,0.000338,-4.8398539815098
0.000339,-0.145356644876301,0.000339,-4.68651241622865,0.000339,-4.82991384249181
0.00034,-0.140378659591079,0.00034,-4.69149806722999,0.00034,-4.82991384249181
0.000341,-0.135400674305856,0.000341,-4.69149806722999,0.000341,-4.81997370347381
0.000342,-0.130422689020634,0.000342,-4.69149806722999,0.000342,-4.81997370347381
0.000343,-0.135400674305856,0.000343,-4.69149806722999,0.000343,-4.81997370347381
0.000344,-0.135400674305856,0.000344,-4.68651241622865,0.000344,-4.81997370347381
0.000345,-0.135400674305856,0.000345,-4.68651241622865,0.000345,-4.81997370347381
0.000346,-0.130422689020634,0.000346,-4.69149806722999,0.000346,-4.82494377298281
0.000347,-0.125444703735411,0.000347,-4.70645502023399,0.000347,-4.82991384249181
0.000348,-0.130422689020634,0.000348,-4.69648371823132,0.000348,-4.81997370347381
0.000349,-0.135400674305856,0.000349,-4.69149806722999,0.000349,-4.82494377298281
0.00035,-0.125444703735411,0.00035,-4.70146936923265,0.00035,-4.82494377298281
0.000351,-0.125444703735411,0.000351,-4.70146936923265,0.000351,-4.82494377298281
0.000352,-0.125444703735411,0.000352,-4.70146936923265,0.000352,-4.82494377298281
0.000353,-0.120466718450189,0.000353,-4.70146936923265,0.000353,-4.82494377298281
0.000354,-0.120466718450189,0.000354,-4.70146936923265,0.000354,-4.81997370347381
0.000355,-0.125444703735411,0.000355,-4.70146936923265,0.000355,-4.82494377298281
0.000356,-0.130422689020634,0.000356,-4.69648371823132,0.000356,-4.82494377298281
0.000357,-0.110510747879744,0.000357,-4.73138327524066,0.000357,-4.8398539815098
0.000358,-0.125444703735411,0.000358,-4.71144067123532,0.000358,-4.83488391200081
0.000359,-0.145356644876301,0.000359,-4.69648371823132,0.000359,-4.8398539815098
0.00036,-0.130422689020634,0.00036,-4.70645502023399,0.00036,-4.83488391200081
0.000361,-0.125444703735411,0.000361,-4.70645502023399,0.000361,-4.82991384249181
0.000362,-0.120466718450189,0.000362,-4.71144067123532,0.000362,-4.82991384249181
0.000363,-0.115488733164966,0.000363,-4.71144067123532,0.000363,-4.82494377298281
0.000364,-0.115488733164966,0.000364,-4.71144067123532,0.000364,-4.82494377298281
0.000365,-0.120466718450189,0.000365,-4.70645502023399,0.000365,-4.82991384249181
0.000366,-0.115488733164966,0.000366,-4.70645502023399,0.000366,-4.82494377298281
0.000367,-0.120466718450189,0.000367,-4.70645502023399,0.000367,-4.82494377298281
0.000368,-0.115488733164966,0.000368,-4.71144067123532,0.000368,-4.82494377298281
0.000369,-0.115488733164966,0.000369,-4.71642632223666,0.000369,-4.82991384249181
0.00037,-0.115488733164966,0.00037,-4.71642632223666,0.00037,-4.82991384249181
0.000371,-0.115488733164966,0.000371,-4.71144067123532,0.000371,-4.82494377298281
0.000372,-0.110510747879744,0.000372,-4.71642632223666,0.000372,-4.82494377298281
0.000373,-0.110510747879744,0.000373,-4.72141197323799,0.000373,-4.82494377298281
0.000374,-0.110510747879744,0.000374,-4.71642632223666,0.000374,-4.82494377298281
0.000375,-0.110510747879744,0.000375,-4.71642632223666,0.000375,-4.82494377298281
0.000376,-0.110510747879744,0.000376,-4.71642632223666,0.000376,-4.82494377298281
0.000377,-0.110510747879744,0.000377,-4.71144067123532,0.000377,-4.82494377298281
0.000378,-0.095576792024076,0.000378,-4.74135457724333,0.000378,-4.8398539815098
0.000379,-0.110510747879744,0.000379,-4.72141197323799,0.000379,-4.82494377298281
0.00038,-0.145356644876301,0.00038,-4.70146936923265,0.00038,-4.8448240510188
0.000381,-0.120466718450189,0.000381,-4.70645502023399,0.000381,-4.82991384249181
0.000382,-0.110510747879744,0.000382,-4.71642632223666,0.000382,-4.82991384249181
0.000383,-0.105532762594521,0.000383,-4.72141197323799,0.000383,-4.82494377298281
0.000384,-0.105532762594521,0.000384,-4.72639762423933,0.000384,-4.82494377298281
0.000385,-0.105532762594521,0.000385,-4.72639762423933,0.000385,-4.82494377298281
0.000386,-0.100554777309299,0.000386,-4.72141197323799,0.000386,-4.81997370347381
0.000387,-0.105532762594521,0.000387,-4.71642632223666,0.000387,-4.81997370347381
0.000388,-0.105532762594521,0.000388,-4.71642632223666,0.000388,-4.82494377298281
0.000389,-0.100554777309299,0.000389,-4.72141197323799,0.000389,-4.81997370347381
0.00039,-0.095576792024076,0.00039,-4.73636892624199,0.00039,-4.81997370347381
0.000391,-0.095576792024076,0.000391,-4.72639762423933,0.000391,-4.81997370347381
0.000392,-0.095576792024076,0.000392,-4.72639762423933,0.000392,-4.81500363396481
0.000393,-0.095576792024076,0.000393,-4.72639762423933,0.000393,-4.81997370347381
0.000394,-0.0905988067388535,0.000394,-4.73138327524066,0.000394,-4.81997370347381
0.000395,-0.095576792024076,0.000395,-4.72639762423933,0.000395,-4.81997370347381
0.000396,-0.0905988067388535,0.000396,-4.73138327524066,0.000396,-4.81997370347381
0.000397,-0.095576792024076,0.000397,-4.73138327524066,0.000397,-4.81997370347381
0.000398,-0.095576792024076,0.000398,-4.72639762423933,0.000398,-4.81500363396481
0.000399,-0.0557529097422957,0.000399,-4.80616804026067,0.000399,-4.8647043290548
0.0004,-0.095576792024076,0.0004,-4.73138327524066,0.0004,-4.82494377298281
0.000401,-0.0905988067388535,0.000401,-4.73636892624199,0.000401,-4.81997370347381
0.000402,-0.120466718450189,0.000402,-4.69149806722999,0.000402,-4.81003356445581
0.000403,-0.0756648508831859,0.000403,-4.75631153024733,0.000403,-4.82991384249181
0.000404,-0.095576792024076,0.000404,-4.73138327524066,0.000404,-4.81997370347381
0.000405,-0.0905988067388535,0.000405,-4.73138327524066,0.000405,-4.82494377298281
0.000406,-0.0706868655979633,0.000406,-4.76129718124866,0.000406,-4.82991384249181
0.000407,-0.0856208214536309,0.000407,-4.74135457724333,0.000407,-4.82494377298281
0.000408,-0.095576792024076,0.000408,-4.73138327524066,0.000408,-4.82494377298281
0.000409,-0.095576792024076,0.000409,-4.73138327524066,0.000409,-4.82494377298281
0.00041,-0.095576792024076,0.00041,-4.73138327524066,0.00041,-4.82494377298281
0.000411,-0.095576792024076,0.000411,-4.73138327524066,0.000411,-4.81997370347381
0.000412,-0.0856208214536309,0.000412,-4.74135457724333,0.000412,-4.82494377298281
0.000413,-0.0905988067388535,0.000413,-4.73636892624199,0.000413,-4.82494377298281
0.000414,-0.0905988067388535,0.000414,-4.73138327524066,0.000414,-4.81997370347381
0.000415,-0.0856208214536309,0.000415,-4.73636892624199,0.000415,-4.81500363396481
0.000416,-0.0856208214536309,0.000416,-4.74634022824466,0.000416,-4.82494377298281
0.000417,-0.0905988067388535,0.000417,-4.73636892624199,0.000417,-4.81997370347381
0.000418,-0.0905988067388535,0.000418,-4.73138327524066,0.000418,-4.81997370347381
0.000419,-0.0905988067388535,0.000419,-4.74135457724333,0.000419,-4.82494377298281
0.00042,-0.095576792024076,0.00042,-4.73636892624199,0.00042,-4.82494377298281
0.000421,-0.0905988067388535,0.000421,-4.74634022824466,0.000421,-4.8398539815098
0.000422,-0.0856208214536309,0.000422,-4.74135457724333,0.000422,-4.82991384249181
0.000423,-0.115488733164966,0.000423,-4.70645502023399,0.000423,-4.81997370347381
0.000424,-0.095576792024076,0.000424,-4.73636892624199,0.000424,-4.82494377298281
0.000425,-0.0905988067388535,0.000425,-4.74135457724333,0.000425,-4.82494377298281
0.000426,-0.0905988067388535,0.000426,-4.73636892624199,0.000426,-4.81997370347381
0.000427,-0.0856208214536309,0.000427,-4.74135457724333,0.000427,-4.82494377298281
0.000428,-0.0806428361684084,0.000428,-4.74135457724333,0.000428,-4.81997370347381
0.000429,-0.0756648508831859,0.000429,-4.74634022824466,0.000429,-4.81500363396481
0.00043,-0.0806428361684084,0.00043,-4.74135457724333,0.00043,-4.81997370347381
0.000431,-0.0856208214536309,0.000431,-4.73636892624199,0.000431,-4.81997370347381
0.000432,-0.0905988067388535,0.000432,-4.73636892624199,0.000432,-4.82494377298281
0.000433,-0.0856208214536309,0.000433,-4.74135457724333,0.000433,-4.81997370347381
0.000434,-0.0756648508831859,0.000434,-4.74634022824466,0.000434,-4.81500363396481
0.000435,-0.0756648508831859,0.000435,-4.74135457724333,0.000435,-4.81997370347381
0.000436,-0.0756648508831859,0.000436,-4.74634022824466,0.000436,-4.81997370347381
0.000437,-0.0756648508831859,0.000437,-4.74634022824466,0.000437,-4.81500363396481
0.000438,-0.0756648508831859,0.000438,-4.74634022824466,0.000438,-4.81997370347381
0.000439,-0.0806428361684084,0.000439,-4.74634022824466,0.000439,-4.81997370347381
0.00044,-0.0806428361684084,0.00044,-4.74135457724333,0.00044,-4.81997370347381
0.000441,-0.0806428361684084,0.000441,-4.73636892624199,0.000441,-4.81500363396481
0.000442,-0.100554777309299,0.000442,-4.73138327524066,0.000442,-4.83488391200081
0.000443,-0.0905988067388535,0.000443,-4.73636892624199,0.000443,-4.81997370347381
0.000444,-0.150334630161524,0.000444,-4.67654111422598,0.000444,-4.81500363396481
0.000445,-0.095576792024076,0.000445,-4.72639762423933,0.000445,-4.81500363396481
0.000446,-0.0806428361684084,0.000446,-4.74135457724333,0.000446,-4.81997370347381
0.000447,-0.0856208214536309,0.000447,-4.74135457724333,0.000447,-4.81997370347381
0.000448,-0.100554777309299,0.000448,-4.72639762423933,0.000448,-4.81997370347381
0.000449,-0.0856208214536309,0.000449,-4.73636892624199,0.000449,-4.82494377298281
0.00045,-0.0856208214536309,0.00045,-4.74634022824466,0.00045,-4.82494377298281
0.000451,-0.0806428361684084,0.000451,-4.74634022824466,0.000451,-4.82494377298281
0.000452,-0.110510747879744,0.000452,-4.72639762423933,0.000452,-4.82991384249181
0.000453,-0.0806428361684084,0.000453,-4.74135457724333,0.000453,-4.82494377298281
0.000454,-0.0756648508831859,0.000454,-4.74634022824466,0.000454,-4.81997370347381
0.000455,-0.0756648508831859,0.000455,-4.75631153024733,0.000455,-4.82494377298281
0.000456,-0.0756648508831859,0.000456,-4.74634022824466,0.000456,-4.81997370347381
0.000457,-0.0756648508831859,0.000457,-4.74634022824466,0.000457,-4.81997370347381
0.000458,-0.0756648508831859,0.000458,-4.74634022824466,0.000458,-4.81997370347381
0.000459,-0.0756648508831859,0.000459,-4.74634022824466,0.000459,-4.81997370347381
0.00046,-0.0706868655979633,0.00046,-4.751325879246,0.00046,-4.81500363396481
0.000461,-0.0706868655979633,0.000461,-4.74634022824466,0.000461,-4.81997370347381
0.000462,-0.0706868655979633,0.000462,-4.74634022824466,0.000462,-4.81997370347381
0.000463,-0.0756648508831859,0.000463,-4.78622543625534,0.000463,-4.8597342595458
0.000464,-0.0905988067388535,0.000464,-4.73636892624199,0.000464,-4.82494377298281
0.000465,-0.0856208214536309,0.000465,-4.73636892624199,0.000465,-4.81997370347381
0.000466,-0.110510747879744,0.000466,-4.70645502023399,0.000466,-4.80506349494681
0.000467,-0.0856208214536309,0.000467,-4.74135457724333,0.000467,-4.82494377298281
0.000468,-0.0856208214536309,0.000468,-4.74135457724333,0.000468,-4.82494377298281
0.000469,-0.0856208214536309,0.000469,-4.751325879246,0.000469,-4.82991384249181
0.00047,-0.0806428361684084,0.00047,-4.751325879246,0.00047,-4.82991384249181
0.000471,-0.0756648508831859,0.000471,-4.751325879246,0.000471,-4.82494377298281
0.000472,-0.0756648508831859,0.000472,-4.74634022824466,0.000472,-4.82494377298281
0.000473,-0.0806428361684084,0.000473,-4.74634022824466,0.000473,-4.82494377298281
0.000474,-0.0756648508831859,0.000474,-4.74634022824466,0.000474,-4.81997370347381
0.000475,-0.0756648508831859,0.000475,-4.74634022824466,0.000475,-4.82494377298281
0.000476,-0.0756648508831859,0.000476,-4.74634022824466,0.000476,-4.81997370347381
0.000477,-0.0706868655979633,0.000477,-4.751325879246,0.000477,-4.81997370347381
0.000478,-0.0756648508831859,0.000478,-4.75631153024733,0.000478,-4.82494377298281
0.000479,-0.0756648508831859,0.000479,-4.74634022824466,0.000479,-4.81997370347381
0.00048,-0.0756648508831859,0.00048,-4.751325879246,0.00048,-4.81997370347381
0.000481,-0.0756648508831859,0.000481,-4.751325879246,0.000481,-4.81500363396481
0.000482,-0.0756648508831859,0.000482,-4.751325879246,0.000482,-4.81997370347381
0.000483,-0.0706868655979633,0.000483,-4.751325879246,0.000483,-4.81997370347381
0.000484,-0.0756648508831859,0.000484,-4.74634022824466,0.000484,-4.81500363396481
0.000485,-0.0806428361684084,0.000485,-4.751325879246,0.000485,-4.82991384249181
0.000486,-0.0756648508831859,0.000486,-4.74634022824466,0.000486,-4.81997370347381
0.000487,-0.095576792024076,0.000487,-4.72141197323799,0.000487,-4.80506349494681
0.000488,-0.0756648508831859,0.000488,-4.751325879246,0.000488,-4.81997370347381
0.000489,-0.0756648508831859,0.000489,-4.75631153024733,0.000489,-4.81997370347381
0.00049,-0.0756648508831859,0.00049,-4.751325879246,0.00049,-4.81997370347381
0.000491,-0.0706868655979633,0.000491,-4.751325879246,0.000491,-4.81997370347381
0.000492,-0.0706868655979633,0.000492,-4.751325879246,0.000492,-4.81997370347381
0.000493,-0.0657088803127408,0.000493,-4.75631153024733,0.000493,-4.81997370347381
0.000494,-0.0706868655979633,0.000494,-4.751325879246,0.000494,-4.81997370347381
0.000495,-0.0756648508831859,0.000495,-4.74634022824466,0.000495,-4.81997370347381
0.000496,-0.0806428361684084,0.000496,-4.74135457724333,0.000496,-4.81997370347381
0.000497,-0.0756648508831859,0.000497,-4.74634022824466,0.000497,-4.81997370347381
0.000498,-0.0657088803127408,0.000498,-4.751325879246,0.000498,-4.81997370347381
0.000499,-0.0706868655979633,0.000499,-4.75631153024733,0.000499,-4.81997370347381
0.0005,-0.0756648508831859,0.0005,-4.751325879246,0.0005,-4.82494377298281
0.000501,-0.0756648508831859,0.000501,-4.751325879246,0.000501,-4.81997370347381
0.000502,-0.0706868655979633,0.000502,-4.75631153024733,0.000502,-4.81997370347381
0.000503,-0.0706868655979633,0.000503,-4.75631153024733,0.000503,-4.82494377298281
0.000504,-0.0706868655979633,0.000504,-4.75631153024733,0.000504,-4.81997370347381
0.000505,-0.0657088803127408,0.000505,-4.75631153024733,0.000505,-4.81997370347381
0.000506,-0.120466718450189,0.000506,-4.69648371823132,0.000506,-4.81997370347381
0.000507,-0.0806428361684084,0.000507,-4.74135457724333,0.000507,-4.81997370347381
0.000508,-0.130422689020634,0.000508,-4.65659851022065,0.000508,-4.78021314740181
0.000509,-0.0706868655979633,0.000509,-4.74135457724333,0.000509,-4.81003356445581
0.00051,-0.0706868655979633,0.00051,-4.751325879246,0.00051,-4.81997370347381
0.000511,-0.0756648508831859,0.000511,-4.751325879246,0.000511,-4.82494377298281
0.000512,-0.0706868655979633,0.000512,-4.76129718124866,0.000512,-4.82494377298281
0.000513,-0.0706868655979633,0.000513,-4.75631153024733,0.000513,-4.82494377298281
0.000514,-0.0657088803127408,0.000514,-4.75631153024733,0.000514,-4.82494377298281
0.000515,-0.095576792024076,0.000515,-4.72141197323799,0.000515,-4.81003356445581
0.000516,-0.0657088803127408,0.000516,-4.751325879246,0.000516,-4.81997370347381
0.000517,-0.0706868655979633,0.000517,-4.74634022824466,0.000517,-4.81500363396481
0.000518,-0.0756648508831859,0.000518,-4.74634022824466,0.000518,-4.81997370347381
0.000519,-0.0706868655979633,0.000519,-4.751325879246,0.000519,-4.81997370347381
0.00052,-0.0706868655979633,0.00052,-4.75631153024733,0.00052,-4.82494377298281
0.000521,-0.0657088803127408,0.000521,-4.75631153024733,0.000521,-4.81997370347381
0.000522,-0.0706868655979633,0.000522,-4.751325879246,0.000522,-4.82494377298281
0.000523,-0.0806428361684084,0.000523,-4.751325879246,0.000523,-4.82494377298281
0.000524,-0.0706868655979633,0.000524,-4.75631153024733,0.000524,-4.82494377298281
0.000525,-0.0657088803127408,0.000525,-4.75631153024733,0.000525,-4.81997370347381
0.000526,-0.0657088803127408,0.000526,-4.75631153024733,0.000526,-4.81997370347381
0.000527,-0.115488733164966,0.000527,-4.69149806722999,0.000527,-4.81500363396481
0.000528,5.6888421094045,0.000528,-2.14881605654955,0.000528,3.4899825155735
0.000529,9.54180272016674,0.000529,-4.03837778605521,0.000529,5.53268108377233
0.00053,10,0.00053,-4.41230161115527,0.00053,5.67184303002432
0.000531,10,0.000531,-4.50204332917929,0.000531,5.65196275198832
0.000532,9.70109824929386,0.000532,-4.11814820207655,0.000532,5.61717226542532
0.000533,9.63638444058597,0.000533,-4.05832039006054,0.000533,5.60226205689833
0.000534,9.55175869073719,0.000534,-3.98852127604187,0.000534,5.58735184837133
0.000535,9.30783741176128,0.000535,-3.7741382829845,0.000535,5.55753143131733
0.000536,9.19832173548639,0.000536,-3.65946830995381,0.000536,5.55256136180833
0.000537,9.07885008864105,0.000537,-3.55476963892579,0.000537,5.53765115328133
0.000538,8.89466463308781,0.000538,-3.38525750488043,0.000538,5.51280080573633
0.000539,8.75030305981636,0.000539,-3.26560188084841,0.000539,5.49789059720933
0.00054,8.6258534276858,0.00054,-3.15591755881906,0.00054,5.47801031917334
0.000541,8.48149185441434,0.000541,-3.0163193307817,0.000541,5.47801031917334
0.000542,8.35704222228378,0.000542,-2.90164935775101,0.000542,5.46807018015534
0.000543,8.23259259015322,0.000543,-2.78697938472033,0.000543,5.45315997162834
0.000544,8.09818698745221,0.000544,-2.6673237606883,0.000544,5.43824976310134
0.000545,7.97373735532165,0.000545,-2.54766813665628,0.000545,5.43327969359234
0.000546,7.8542657084763,0.000546,-2.43798381462693,0.000546,5.42830962408334
0.000547,7.72483809106052,0.000547,-2.32331384159625,0.000547,5.41339941555634
0.000548,7.60038845892996,0.000548,-2.20864386856556,0.000548,5.40345927653834
0.000549,7.46598285622895,0.000549,-2.07901694253087,0.000549,5.38854906801134
0.00055,7.3664231505245,0.00055,-1.98428957350552,0.00055,5.38357899850234
0.000551,7.26188545953482,0.000551,-1.8646339494735,0.000551,5.40345927653834
0.000552,7.16232575383037,0.000552,-1.79483483545482,0.000552,5.37860892899334
0.000553,7.03787612169981,0.000553,-1.68016486242414,0.000553,5.35375858144835
0.000554,6.92338246013969,0.000554,-1.58045184239745,0.000554,5.34878851193935
0.000555,6.81884476915002,0.000555,-1.47575317136943,0.000555,5.34381844243035
0.000556,6.71430707816035,0.000556,-1.39099710434675,0.000556,5.32890823390335
0.000557,6.59981341660023,0.000557,-1.29128408432007,0.000557,5.31896809488535
0.000558,6.505231696181,0.000558,-1.18658541329205,0.000558,5.31399802537635
0.000559,6.40567199047655,0.000559,-1.10182934626937,0.000559,5.30902795586735
0.00056,6.29615631420165,0.00056,-0.992145024240017,0.00056,5.29908781684935
0.000561,6.1965966084972,0.000561,-0.907388957217336,0.000561,5.28914767783135
0.000562,6.10201488807797,0.000562,-0.827618541195989,0.000562,5.27920753881335
0.000563,6.00743316765875,0.000563,-0.747848125174642,0.000563,5.26429733028635
0.000564,5.90289547666907,0.000564,-0.653120756149292,0.000564,5.25435719126835
0.000565,5.81329174153507,0.000565,-0.563379038125277,0.000565,5.24938712175935
0.000566,5.71871002111584,0.000566,-0.48360862210393,0.000566,5.23944698274136
0.000567,5.63906225655228,0.000567,-0.403838206082582,0.000567,5.23447691323236
0.000568,5.54945852141827,0.000568,-0.319082139059901,0.000568,5.22950684372336
0.000569,5.45985478628427,0.000569,-0.239311723038554,0.000569,5.21956670470536
0.00057,5.32544918358326,0.00057,-0.109684797003865,0.00057,5.21459663519636
0.000571,5.29558127187192,0.000571,-0.0797708909958601,0.000571,5.20962656568736
0.000572,5.16615365445614,0.000572,0.0747842900454998,0.000572,5.24441705225036
0.000573,5.14126372803003,0.000573,0.0697986390441656,0.000573,5.20962656568736
0.000574,5.06161596346647,0.000574,0.13461210206151,0.000574,5.19471635716036
0.000575,4.97699021361768,0.000575,0.209396867081523,0.000575,5.18974628765136
0.000576,4.8923644637689,0.000576,0.284181632101536,0.000576,5.17980614863336
0.000577,4.80773871392012,0.000577,0.363952048122883,0.000577,5.17483607912436
0.000578,4.74302490521222,0.000578,0.428765511140227,0.000578,5.16986600961536
0.000579,4.67831109650433,0.000579,0.493578974157572,0.000579,5.17483607912436
0.00058,4.61359728779644,0.00058,0.558392437174916,0.00058,5.16489594010636
0.000581,4.54888347908854,0.000581,0.623205900192261,0.000581,5.16489594010636
0.000582,4.46923571452498,0.000582,0.693005014210939,0.000582,5.15495580108836
0.000583,4.37963197939098,0.000583,0.772775430232286,0.000583,5.14998573157936
0.000584,4.33483011182398,0.000584,0.81266063824296,0.000584,5.14501566207036
0.000585,4.26513831783086,0.000585,0.87248845025897,0.000585,5.13507552305236
0.000586,4.19544652383775,0.000586,0.937301913276315,0.000586,5.13010545354337
0.000587,4.13073271512985,0.000587,0.997129725292325,0.000587,5.12513538403437
0.000588,4.07099689170718,0.000588,1.05695753730834,0.000588,5.12513538403437
0.000589,4.00628308299929,0.000589,1.11179969832301,0.000589,5.11519524501637
0.00059,3.93659128900617,0.00059,1.16664185933769,0.00059,5.10525510599837
0.000591,3.84200956858695,0.000591,1.29626878537238,0.000591,5.13507552305236
0.000592,3.80716367159039,0.000592,1.30125443637371,0.000592,5.11022517550737
0.000593,3.75738381873816,0.000593,1.34113964438438,0.000593,5.09531496698037
0.000594,3.71258195117116,0.000594,1.39598180539906,0.000594,5.10525510599837
0.000595,3.65284612774849,0.000595,1.44085266441107,0.000595,5.08537482796237
0.000596,3.5881323190406,0.000596,1.49569482542574,0.000596,5.08537482796237
0.000597,3.53337448090315,0.000597,1.54555133543909,0.000597,5.08040475845337
0.000598,3.48359462805092,0.000598,1.60039349645376,0.000598,5.08040475845337
0.000599,3.42385880462825,0.000599,1.64526435546577,0.000599,5.07543468894437
0.0006,3.38403492234647,0.0006,1.68514956347644,0.0006,5.06549454992637
0.000601,3.31932111363858,0.000601,1.74497737549245,0.000601,5.06052448041737
0.000602,3.26954126078635,0.000602,1.78984823450446,0.000602,5.05555441090837
0.000603,3.21976140793413,0.000603,1.8397047445178,0.000603,5.05058434139937
0.000604,3.16500356979668,0.000604,1.88457560352981,0.000604,5.04561427189037
0.000605,3.12020170222968,0.000605,1.92446081154048,0.000605,5.03567413287237
0.000606,3.07042184937745,0.000606,1.96434601955116,0.000606,5.03567413287237
0.000607,3.02561998181045,0.000607,2.0142025295645,0.000607,5.04064420238137
0.000608,2.97584012895823,0.000608,2.05408773757517,0.000608,5.03070406336337
0.000609,2.926060276106,0.000609,2.09895859658718,0.000609,5.02573399385437
0.00061,2.88623639382422,0.00061,2.13884380459785,0.00061,5.02573399385437
0.000611,2.84143452625722,0.000611,2.17872901260853,0.000611,5.02573399385437
0.000612,2.80161064397544,0.000612,2.2186142206192,0.000612,5.02076392434537
0.000613,2.74685280583799,0.000613,2.27345638163388,0.000613,5.02076392434537
0.000614,2.71698489412665,0.000614,2.30835593864322,0.000614,5.01082378532737
0.000615,2.70205093827099,0.000615,2.31832724064589,0.000615,5.01579385483637
0.000616,2.63235914427787,0.000616,2.36818375065923,0.000616,4.99591357680038
0.000617,2.58755727671087,0.000617,2.40308330766857,0.000617,4.99094350729138
0.000618,2.54275540914386,0.000618,2.44795416668057,0.000618,4.99094350729138
0.000619,2.51288749743253,0.000619,2.48783937469125,0.000619,4.99094350729138
0.00062,2.46808562986553,0.00062,2.52273893170059,0.00062,4.99094350729138
0.000621,2.43323973286897,0.000621,2.54766718670726,0.000621,4.98100336827338
0.000622,2.39839383587241,0.000622,2.58755239471793,0.000622,4.98100336827338
0.000623,2.35856995359063,0.000623,2.62245195172727,0.000623,4.98100336827338
0.000624,2.32372405659407,0.000624,2.65735150873661,0.000624,4.97603329876438
0.000625,2.28390017431229,0.000625,2.69225106574595,0.000625,4.97603329876438
0.000626,2.24905427731574,0.000626,2.72715062275529,0.000626,4.97106322925538
0.000627,2.2191863656044,0.000627,2.75207887776196,0.000627,4.96609315974638
0.000628,2.19429643917829,0.000628,2.77700713276863,0.000628,4.97106322925538
0.000629,2.15945054218173,0.000629,2.81190668977797,0.000629,4.97106322925538
0.00063,2.1295826304704,0.00063,2.83683494478464,0.00063,4.96609315974638
0.000631,2.09971471875906,0.000631,2.87173450179398,0.000631,4.97106322925538
0.000632,2.06984680704772,0.000632,2.90164840780199,0.000632,4.97106322925538
0.000633,2.04495688062161,0.000633,2.93156231380999,0.000633,4.97603329876438
0.000634,1.9752650866285,0.000634,3.00634707883,0.000634,4.98597343778238
0.000635,1.97028710134327,0.000635,2.991390125826,0.000635,4.95615302072838
0.000636,1.96530911605805,0.000636,3.00136142782867,0.000636,4.96609315974638
0.000637,1.93544120434672,0.000637,3.01631838083267,0.000637,4.94621288171038
0.000638,1.88068336620927,0.000638,3.06617489084601,0.000638,4.93627274269238
0.000639,1.85081545449793,0.000639,3.09608879685402,0.000639,4.94621288171038
0.00064,1.83090351335704,0.00064,3.12600270286202,0.00064,4.95118295121938
0.000641,1.80601358693093,0.000641,3.14594530686736,0.000641,4.94621288171038
0.000642,1.7761456752196,0.000642,3.17087356187403,0.000642,4.94124281220138
0.000643,1.75623373407871,0.000643,3.1958018168807,0.000643,4.95118295121938
0.000644,1.72636582236737,0.000644,3.22073007188737,0.000644,4.94621288171038
0.000645,1.69649791065603,0.000645,3.24565832689404,0.000645,4.94124281220138
0.000646,1.67160798422992,0.000646,3.27058658190072,0.000646,4.93627274269238
0.000647,1.64671805780381,0.000647,3.30050048790872,0.000647,4.93627274269238
0.000648,1.61685014609247,0.000648,3.31545744091272,0.000648,4.93130267318338
0.000649,1.59693820495158,0.000649,3.33540004491806,0.000649,4.92136253416538
0.00065,1.57204827852547,0.00065,3.3553426489234,0.00065,4.92633260367438
0.000651,1.54715835209936,0.000651,3.38027090393007,0.000651,4.92633260367438
0.000652,1.51729044038802,0.000652,3.40519915893674,0.000652,4.92136253416538
0.000653,1.49737849924713,0.000653,3.42514176294208,0.000653,4.92633260367438
0.000654,1.47746655810624,0.000654,3.44009871594608,0.000654,4.91639246465638
0.000655,1.45755461696535,0.000655,3.46502697095275,0.000655,4.92633260367438
0.000656,1.43266469053924,0.000656,3.48995522595942,0.000656,4.91639246465638
0.000657,1.39781879354268,0.000657,3.50989782996476,0.000657,4.90645232563838
0.000658,1.40279677882791,0.000658,3.50491217896342,0.000658,4.90148225612938
0.000659,1.36297289654613,0.000659,3.5447973869741,0.000659,4.90148225612938
0.00066,1.34306095540524,0.00066,3.55476868897676,0.00066,4.89651218662038
